appId,title,genre,summary,description,icon,headerImage,price,score,size,url
net.ohanasiya.android.flickwallnet,automatic wallpaper changer 3,Tools,Personalize your device by turning your favorite photos into wallpaper!,"--- Turn your favorite photos into wallpaper! ---

Have fun personalizing your device with images of friends, family members, special memories—anything you choose! You can even use images stored on an SD card.

--- Schedule your wallpaper to change automatically! ---

With this application, you can select any saved image and have it automatically be displayed as your wallpaper for a set amount of time. You can even set the wallpaper to be changed when the screen is off, and this app won’t interfere with any other operations. You can choose to show images from newest to oldest, oldest to newest, or randomly. You can also set the app to start automatically when you turn the power on.

--- Automatic resizing! ---

Choose one of three settings for the display of your image: no adjustments, full display, or no gaps. The no gaps feature automatically adjusts your image to fit your screen perfectly.

--- Many intervals to choose from! ---

It’s possible to change your wallpaper image in intervals from every five minutes to once a day.

--- Unlimited wallpaper images! ---

There is no limit to the number of images you can register to AWC3. As long as you have space, you can register an image to AWC3.

--- Saves memory! ---

This app does not create unnecessary copies of your images to use as wallpaper. Instead, in order to save memory, it only registers the file information of images selected for use as wallpaper.

--- Saves energy! ---

When your screen is off, changes to your wallpaper are limited to once in order to save energy. Until you turn your screen on again, the wallpaper won’t be changed. (This feature went live with version 3.3. Not only is this feature intended to save battery life, but it also corrected a bug when trying to operate the device after the screen comes out of sleep mode.)

--- Improved response! ---

In order to avoid interfering with the normal operation of your device, special consideration was taken to separate the wallpaper changing program and the program that controls your device’s display. (If you notice a one-second delay in your device’s responsiveness, this is a problem with your device’s Android system or the device itself.)

--- Choose your notifications! ---

An icon can be set to display on your device’s status bar whenever the application is activated. Each time the wallpaper changes, the icon will animate. You can also have notifications displayed via toast window (short message). Both of these notifications can be turned off. The AWC3 widget on your home screen, which allows you to change the wallpaper at a tap without starting up the app, also animates whenever changes to the wallpaper are made, and the color changes when the on/off status of the app changes.

--- Notices ---

This application will connect to the internet to display advertisements. 

This application has been tested on Xperia, Galaxy-S, and Galaxy Tab devices.",https://lh3.googleusercontent.com/ovTnyDqGgFG7lEbnbwsXNNW6P52igywpOZ2Bl44QORI8joJMNYkA-5lOFJM8mD-HUc6-,https://lh3.googleusercontent.com/IWmORPrPt4wFmVZOCHuXGL95YsGyhHiIJKPFeqc3adjA1nuBo_ftJ7ceCO5MNccGAns,0.0,3.8883648,314k,https://play.google.com/store/apps/details?id=net.ohanasiya.android.flickwallnet&hl=en&gl=us
com.shirobakama.wallpaper,Image 2 Wallpaper,Tools,"This app sets the picture as wallpaper with resizing, alignment and effect.","This application sets a picture as a wallpaper with/without resizing.
Select a picture from the gallery, resize it, and set it as a wallpaper.

Tutorial video from AppInterview available now!
https://www.youtube.com/watch?v=rKpWfn96xPs

You can also activate this application via ""Intent"". Select a picture in the gallery or another app, and ""share"" it with this application.

* Image 2 Wallpaper introduces a brand new UI in v2.0. You can go back to the classic UI with the ""Back to Classic UI"" button.

FEATURES:

- Both phone and tablet are supported.
- Resize selected image as you want or to fit to the home screen. In addition, you can keep the size of the image (Dot by Dot, DbD).
- Align the image arbitrary, or snap it to the edge of the home screen or the wallpaper.
- Tile the images or retain margins (borders).
- Set the color of the margins.
- Rotate, flip, crop the image.
- Save the image to the storage.
- Apply image effects: Gray scale, Sepia toning, Color level auto adjustment, Brightness adjustment, Contrast, Saturation, Gamma correction and Blur.

DISCLAIMERS:

- No wallpapers included.
- Live wallpapers are not supported.

TIPS:

* For Google Now Launcher users: The launcher displays the left part of the wallpaper.  In the preferences tab, please check ""change default page"" option on, and set the number of pages to 2 or more, the default page to 1.

* About the lock screen wallpaper: Because Android OS prior to 7.0 doesn't provide standard APIs for this operation, this app cannot do anything directly. However, if you save the resized image, you can set it to the lock screen from the gallery with your device's standard tools.

* Cropping uses a lot of memory. If you get an out of memory error, please crop the image with the gallery etc. before using it with this app.

Android robot:
The Android robot is reproduced or modified from work created and shared by Google and used according to terms described in the Creative Commons 3.0 Attribution License.

Translations and others:
Russian and German (and improved English): Thanks to Alexey Eberhardt.
Polish: Thanks to Dawid Holko.
Turkish: Thanks to Can Elalmis.
Indonesian: Thanks to amk.
Spanish (version 1): Thanks to Alfredo Diaz.
Chinese (version 1): Thanks to milfin.
(Texts in Spanish and Chinese added in version 2.0, and new texts added in recent versions are translated by machine translation.)
Tutorial video: Thanks to https://twitter.com/AppInterview",https://lh3.googleusercontent.com/aRPrFAOtooOXbaBTzXClW9uu8KNlv4Ygev-OVNa9eTRvlR6LzZy72SkLyHvzIwFwSCA,https://lh3.googleusercontent.com/XjHq4M8bbuwKBnmWCzIeUBpUpunAgFwxRPVnzZOp5xGL1VfaQWfuStFspLrzggG2S9xL,0.0,4.2678285,Varies with device,https://play.google.com/store/apps/details?id=com.shirobakama.wallpaper&hl=en&gl=us
com.network.networkip,Network IP Scanner,Tools,Auto scan network IP address.<br><br>1.Get network all IP<br>2.Get MAC<br>3.Get device name,"Auto scan network ip address.

1.Get network all IP address
2.Get MAC address
3.Get LAN device name


New ui
update scan IP function
add network card manufacturer",https://lh3.googleusercontent.com/6rCW09cDH46Z-tBgb3o2fkDHWvfyPAPFZiTgZm4pITr7BFP7jG5jSS2uX5Oxw1nxCZQ,https://lh3.googleusercontent.com/hR5wv3HOGTJZTh0kR3sqAx8aqjUwLUotIl2acy3G9s0nyuohm9UJFLmPU7DrRZi_QJM,0.0,3.7336937999999993,3.0M,https://play.google.com/store/apps/details?id=com.network.networkip&hl=en&gl=us
de.mehrmann.sdbooster,SD-Booster,Tools,SD-Booster speeds up any SD-Memory. Enjoy a new phone feeling.,"*** FOR ROOT USER ONLY ***

SD-Booster speeds up your external and internal SD-Card(s) and SD-Memory up to 40 times! Enjoy a new feeling of speed on your Android smartphone anytime and everywhere you are. 
Starting apps, listing to your favorite music or just swapping data with your PC ? Whatever you do, the SD-Booster improve your phone speed!

SD-Booster needs root permission to run, otherwise SD-Booster can't do anything!
SD-Booster is the only app which supports each card separately!

Features:
-MMC detection framework to support any SD-Card and SD-Memory
-Speedup every external and internal SD-Memory
-Configure each SD-Card/SD-Memory separately (New!)
-Set on system start (boot) feature
-Device monitoring (New!)
-Notification system (New!)
-Color based suggestion terms of current cache size
-Multi-Language support (New!)

PLEASE don't move SD-Booster to your SD-Card, otherwise SD-Booster doesn't work on boot!

New permission read/write SD-Card will be used for the upcoming speedtest (version 2.1). 
New permission ACCESS_SUPERUSER is used by SuperSU

SD-Booster is now released under the GPL! Sources can be found on Github.
If you like to work on with me or just want to take a look it's possible now. :-)

Supported languages (so far): EN,DE,ES,FR,SK,SI,PL,IT,HU,CZ,CN,SR,ID,CR
If you missing your language and want to do a translation, please send me an e-mail.

Icons and logo by Jozef Kruszynski (Doktaphex/XDA)

Interpreters:

Markokljuc (CR/XDA)
Khairul Agasta (ID)
Maerck (PT/XDA)
Gojko Pavasovic/rakijaman (SR/XDA)
Andres Valverde/zeratos (ES/XDA)
Daniel Mehrmann (DE)
Daniel Mehrmann (EN)
Notonlyeyes (IT/XDA)
algerie_24 (FR/XDA)
gmajnkek(SL/XDA)
akim14(SI/XDA)
zomer331(PL/XDA)
sharonliu(CN/XDA)
LilProphet(HU/XDA)",https://lh3.googleusercontent.com/VgJeKKT0DowLfqOfcMNEQx0ug53bVeFY78I6O73weJ0xetnW-ywlbgn4XKsJjahOdtbo,https://lh3.googleusercontent.com/9hRg3MxKIYyy31yAPYWapO-SjRKsBeFtPXKpxBHOpR68G2GKq48p1DZk1dJYvR6KUXyU,0.0,4.103523,926k,https://play.google.com/store/apps/details?id=de.mehrmann.sdbooster&hl=en&gl=us
com.google.android.apps.plus,Google+ for G Suite,Social,Google+ for G Suite,"Google+ is now only available for G Suite customers, and it is no longer available for consumer (personal) and brand accounts.
Learn More: https://support.google.com/plus/answer/9217723

G Suite customers may see some changes to Google+ features related to the consumer
Google+ shutdown. You can talk to your G Suite administrator to learn more
(https://support.google.com/a/answer/6208960), or you can find more details here:
https://support.google.com/a/answer/9229693.

You can also expect a new look and new features soon. Learn more:
https://cloud.google.com/blog/products/g-suite/new-enterprise-grade-features-in-googleplus-help-businesses-drive-collaboration",https://lh3.googleusercontent.com/N-AY2XwXafWq4TQWfua6VyjPVQvTGRdz9CKOHaBl2nu2GVg7zxS886X5giZ9yY2qIjPh,https://lh3.googleusercontent.com/dpELUCE27ZyHUe2Yid_4Gjm_7JgWp1xJhbNDrSxrQhBnn8DV0K-SoIEJEp36hFbDJ0o,0.0,4.2059293,Varies with device,https://play.google.com/store/apps/details?id=com.google.android.apps.plus&hl=en&gl=us
com.yahoo.mobile.client.android.mail,Yahoo Mail – Organized Email,Communication,"Now also works with Gmail, Outlook and AOL. No Yahoo email required!","The best email app to easily organize your Gmail, Outlook (Hotmail), AOL and Yahoo mailboxes. Regardless of your email address, you can experience the Yahoo Mail app's beautiful design, easy-to-use interface and lightning fast speed. Plus, Yahoo Mail offers 1000 GB of free secure cloud storage, so you never have to worry about conserving space in your email inbox again.

●  SIGN UP WITH ANY EMAIL ADDRESS - Works with non-Yahoo email addresses, including Gmail, Outlook (Hotmail) and AOL. No Yahoo email address required.

●  SAVE MONEY - Save deals from retailers for later use in the Deals View. Get notified when deals are about to expire. 

●  TRAVEL READY - See flight details and check-in with new Travel View. Get notified of all gate changes, delays and cancellations.

●  CUSTOMIZE YOUR SWIPES - Choose different actions like delete, archive, move and more when you swipe left or right on an email.

●  GET NOTIFICATIONS FROM PEOPLE ONLY - Get notified only when you receive a new email from a person, not companies or newsletters.

●  QUICKLY SEARCH - Search across all of your emails, contacts, files and photos, faster than ever.

●  CHOOSE A THEME - Select different backgrounds and text colors for your Yahoo inbox.

●  GET CREATIVE - Make sure your emails stand out with animated GIFs and artist-designed stationery from Paperless Post.

●  SEND MULTIPLE ATTACHMENTS - Easily add photos, videos, and documents to an email, all at once.

●  NEVER DELETE AN EMAIL - Keep all of your emails with 1000 GB of free secure cloud storage.

●  DITCH PASSWORDS - Enable Account Key for secure, password-free sign in.

●  CONNECT GOOGLE DRIVE AND DROPBOX - Easily access and send photos and documents you’ve stored in the cloud.

●  GET YAHOO MAIL PRO on mobile - Get ad-free email and priority customer support for $0.99/month or $9.99/year, available as an in-app purchase.

Tell us what you think! We’re committed to creating the best mobile mail experience possible and would love your feedback: https://yahoo.uservoice.com/forums/251116-yahoo-mail or email us at ymail-play-store-feedback@verizonmedia.com

Notes: 
●  Optimized for use with TalkBack.",https://lh3.googleusercontent.com/QZsK7tygLmx-GPwsUfIP5etowhcZHJm-j1IbY36p4IJMN5u6rpsjPw7bXZWZk-LjrR1U,https://lh3.googleusercontent.com/__X_TrzKOxFKnpesDDILwz1m9odtWqwU29KdQ7aBGWvKopagZrG8CX5MUGoMv2t1G9c3,0.0,4.3527055,Varies with device,https://play.google.com/store/apps/details?id=com.yahoo.mobile.client.android.mail&hl=en&gl=us
com.google.android.gms,Google Play services,Tools,Google Play services - Google services for Android apps,"Google Play services is used to update Google apps and apps from Google Play.
This component provides core functionality like authentication to your Google services, synchronized contacts, access to all the latest user privacy settings, and higher quality, lower-powered location based services.
Google Play services also enhances your app experience. It speeds up offline searches, provides more immersive maps, and improves gaming experiences.
Apps may not work if you uninstall Google Play services.",https://lh3.googleusercontent.com/f6ZSUJrtL5uniwWCTp1OeJj8MdoDaSTqi2XFyy9A0yPv6DpBo2giisRKDpXD9qk66KE,https://lh3.googleusercontent.com/HGmEzBqqpms1BhHH02WxS79FrMuj9l7xxYCd13sMo4Doik7sJt3mf1Wa6aIrECtuM6t7,0.0,4.0953116000000005,Varies with device,https://play.google.com/store/apps/details?id=com.google.android.gms&hl=en&gl=us
com.whatsapp,WhatsApp Messenger,Communication,Simple. Personal. Secure.,"WhatsApp Messenger is a FREE messaging app available for Android and other smartphones. WhatsApp uses your phone's Internet connection (4G/3G/2G/EDGE or Wi-Fi, as available) to let you message and call friends and family. Switch from SMS to WhatsApp to send and receive messages, calls, photos, videos, documents, and Voice Messages. 

WHY USE WHATSAPP: 

• NO FEES: WhatsApp uses your phone's Internet connection (4G/3G/2G/EDGE or Wi-Fi, as available) to let you message and call friends and family, so you don't have to pay for every message or call.* There are no subscription fees to use WhatsApp.

• MULTIMEDIA: Send and receive photos, videos, documents, and Voice Messages.

• FREE CALLS: Call your friends and family for free with WhatsApp Calling, even if they're in another country.* WhatsApp calls use your phone's Internet connection rather than your cellular plan's voice minutes. (Note: Data charges may apply. Contact your provider for details. Also, you can't access 911 and other emergency service numbers through WhatsApp). 

• GROUP CHAT: Enjoy group chats with your contacts so you can easily stay in touch with your friends or family.

• WHATSAPP WEB: You can also send and receive WhatsApp messages right from your computer's browser.

• NO INTERNATIONAL CHARGES: There's no extra charge to send WhatsApp messages internationally. Chat with your friends around the world and avoid international SMS charges.* 

• SAY NO TO USERNAMES AND PINS: Why bother having to remember yet another username or PIN? WhatsApp works with your phone number, just like SMS, and integrates seamlessly with your phone's existing address book. 

• ALWAYS LOGGED IN: With WhatsApp, you're always logged in so you don't miss messages. No more confusion about whether you're logged in or logged out. 

• QUICKLY CONNECT WITH YOUR CONTACTS: Your address book is used to quickly and easily connect you with your contacts who have WhatsApp so there's no need to add hard-to-remember usernames.

• OFFLINE MESSAGES: Even if you miss your notifications or turn off your phone, WhatsApp will save your recent messages until the next time you use the app.

• AND MUCH MORE: Share your location, exchange contacts, set custom wallpapers and notification sounds, email chat history, broadcast messages to multiple contacts at once, and more!

*Data charges may apply. Contact your provider for details. 

--------------------------------------------------------- 
We're always excited to hear from you! If you have any feedback, questions, or concerns, please email us at: 

android-support@whatsapp.com 

or follow us on twitter: 

http://twitter.com/WhatsApp
@WhatsApp
---------------------------------------------------------",https://lh3.googleusercontent.com/bYtqbOcTYOlgc6gqZ2rwb8lptHuwlNE75zYJu6Bn076-hTmvd96HH-6v7S0YUAAJXoJN,https://lh3.googleusercontent.com/aZrXAunkovhf0630Ykz1A7h2rzFX_dErd6fRiB7fNKU_DkNtetTquEra1bjc3sR2kLs,0.0,4.412217,Varies with device,https://play.google.com/store/apps/details?id=com.whatsapp&hl=en&gl=us
com.google.android.apps.maps,Maps - Navigate & Explore,Travel & Local,"Real-time GPS navigation &amp; local suggestions for food, events, &amp; activities","Navigate your world faster and easier with Google Maps.  Over 220 countries and territories mapped and hundreds of millions of businesses and places on the map.  Get real-time GPS navigation, traffic, and transit info, and explore local neighborhoods by knowing where to eat, drink and go - no matter what part of the world you’re in.

Get there faster with real-time updates
• Beat traffic with real-time ETAs and traffic conditions
• Catch your bus, train, or ride-share with real-time transit info
• Save time with automatic rerouting based on live traffic, incidents, and road closures

Discover places and explore like a local
• Discover local restaurant, events, and activities that matter to you
• Know what’s trending and new places that are opening in the areas you care about
• Decide more confidently with “Your match,” a number on how likely you are to like a place
• Group planning made easy.  Share a shortlist of options and vote in real-time
• Create lists of your favorite places and share with friends
• Follow must-try places recommended by local experts, Google, and publishers

More experiences on Google Maps
• Offline maps to search and navigate without an internet connection
• Street View and indoor imagery for restaurants, shops, museums and more
• Indoor maps to quickly find your way inside big places like airports, malls and stadiums

* Some features not available in all countries",https://lh3.googleusercontent.com/MOf9Kxxkj7GvyZlTZOnUzuYv0JAweEhlxJX6gslQvbvlhLK5_bSTK6duxY2xfbBsj43H,https://lh3.googleusercontent.com/FQx43QTaAqeOtoTLylK3WIs7ySKuGS8AurXNA1Kj34m6w6CjavF4Oj3s5DB6xZZ7DS63,0.0,4.3424125,Varies with device,https://play.google.com/store/apps/details?id=com.google.android.apps.maps&hl=en&gl=us
org.mozilla.firefox,Firefox Browser fast & private,Communication,"Get the customizable, private &amp; free mobile browser that syncs across devices.","Experience a fast, smart and personal Web. Firefox is the independent, people-first browser made by Mozilla, voted the Most Trusted Internet Company for Privacy. Upgrade today and join hundreds of millions who depend on Firefox for a more personal browsing experience.

FAST. SMART. YOURS.
Firefox is made with you in mind and gives you the power to take back control of your Web experience.
That’s why we design the product with smart features that take the guesswork out of browsing.

SEARCH INTELLIGENTLY & GET THERE FASTER
- Firefox anticipates your needs and intuitively provides multiple suggested and previously searched results across your favorite search engines. Every time.
- Easily access shortcuts to search providers including Wikipedia, Twitter and Amazon.

NEXT LEVEL PRIVACY
- Your privacy has been upgraded. Private Browsing with Tracking Protection blocks parts of Web pages that may track your browsing activity.

SYNC FIREFOX ACROSS YOUR DEVICES
- With a Firefox Account, access your history, bookmarks and open tabs from your desktop on your smartphone and tablet.
- Firefox also safely remembers your passwords across devices so you don’t have to.

INTUITIVE VISUAL TABS
- Intuitive visual and numbered tabs easily let you find content for future reference.
- Open as many tabs as you like without losing track of your open Web pages.

EASY ACCESS TO YOUR TOP SITES
- Spend your time reading your favorites sites instead of looking for them.

ADD-ONS FOR EVERYTHING
- Take control of your Web experience by personalizing Firefox with add-ons like ad blockers, password and download managers and more.

QUICK SHARE
- Firefox remembers your most recently used apps to help you easily share content to Facebook, Twitter, WhatsApp, Skype and more.

TAKE IT TO THE BIG SCREEN
- Send video and Web content from your smartphone or tablet to any TV equipped with supported streaming capabilities.

Learn more about Firefox for Android:
- Have questions or need help? Visit https://support.mozilla.org/mobile
- Read about Firefox permissions: https://mzl.la/Permissions
- Learn more about what’s up at Mozilla: https://blog.mozilla.org
- Like Firefox on Facebook: https://mzl.la/FXFacebook
- Follow Firefox on Twitter: https://mzl.la/FXTwitter

ABOUT MOZILLA
Mozilla exists to build the Internet as a public resource accessible to all because we believe open and free is better than closed and controlled. We build products like Firefox to promote choice and transparency and give people more control over their lives online. Learn more at https://www.mozilla.org

Privacy Policy: https://www.mozilla.org/legal/privacy/firefox.html",https://lh3.googleusercontent.com/shH5ALdqmZysSU2F5SF52674W7NFP1xtLBZMuzUR5u6Uotbgql3ATFFFhtkJjBCm4R3i,https://lh3.googleusercontent.com/bX9T27dq4ukv48iPuPuStSlafvkwYqibyVc0-zjYxC20cClrQyFhTzcJK6Q198H8mO4d,0.0,4.375451,Varies with device,https://play.google.com/store/apps/details?id=org.mozilla.firefox&hl=en&gl=us
com.google.android.googlequicksearchbox,Google,Tools,"Find quick answers, explore your interests, and stay up to date with Discover.","The Google app keeps you in the know about things that matter to you. Find quick answers, explore your interests, and stay up to date with Discover. The more you use the Google app, the better it gets.

Search and browse:
- Nearby shops and restaurants
- Live sports scores and schedules
- Movies times, casts, and reviews
- Videos and images
- News, stock information, and more
- Anything you’d find on the web

Get personalized updates in Discover*:
- Stay in the know about topics that interest you
- Start your morning with weather and top news
- Get updates on sports, movies, and events
- Know as soon as your favorite artists drop new albums
- Get stories about your interests and hobbies
- Follow interesting topics, right from Search results

Unstable connection?
- Google will automatically optimize results to improve loading on bad connections
- If Google cannot complete a Search, you’ll get a notification with the search results once you regain connection

Learn more about what the Google app can do for you: http://www.google.com/search/about
*some features of Discover might not be available in all countries",https://lh3.googleusercontent.com/DKoidc0T3T1KvYC2stChcX9zwmjKj1pgmg3hXzGBDQXM8RG_7JjgiuS0CLOh8DUa7as,https://lh3.googleusercontent.com/U8zDyTkJcCQFtKDeu4x8M2_-zIcVuF53fzipTAqZ4nY-ojbAjTNYhS_Z8SVNNysE5A,0.0,4.4080687,Varies with device,https://play.google.com/store/apps/details?id=com.google.android.googlequicksearchbox&hl=en&gl=us
com.sec.android.app.myfiles,Samsung My Files,Tools,Samsung My Files,"[Introducing My Files]
  ""My Files"" manages all the files on your smartphone, just like a file explorer on your computer.
  You can also manage files stored on SD cards, USB drives and files in the cloud storage connected with your smartphone at the same time.
  Download and experience ""My Files"" now.  

 [New features in My Files]
  1. Free up storage space easily by tapping the ""Storage Analysis"" button on the main screen.
  2. You can hide any unused storage space from the main screen via the ""Edit My Files home"".  
  3. You can view long file names without ellipses using the ""Listview"" button.

 [Key features]
  - Browse and manage files stored on your smartphone, SD card, or USB drive conveniently.
   .Users can create folders; move, copy, share, compress, and decompress files; and view file details.

  - Try our user-friendly features.
   .The Recent Files list: Files the user has downloaded, run, and/or opened
   .The Categories list: Types of files, including downloaded, document, image, audio, video, and installation files (.APK)
   .Folder and file shortcuts: Show on the device home screen and the My Files main screen
   .Provides a function used to analyze and free up storage space.

  - Enjoy our convenient Cloud services.
   .Samsung Cloud Drive
   .Google Drive
   .OneDrive

  ※ Supported features may be different depending on models.",https://lh3.googleusercontent.com/lnpKvMilxwIke9dyR1y87hbQ-J3av7kUaHspJHrsE46oYJg-Uy6I90XAHuyaO1j15Q,https://lh3.googleusercontent.com/KkOqZXJe3yD0ezl7vEGkkvSIKx8hMsT4UtMCNDIi4xfPclchvDFOwB91ODwWxxW_yQ,0.0,4.4427624,Varies with device,https://play.google.com/store/apps/details?id=com.sec.android.app.myfiles&hl=en&gl=us
com.google.android.youtube,YouTube,Video Players & Editors,Enjoy your favorite videos and channels with the official YouTube app.,"Get the official YouTube app for Android phones and tablets. See what the world is watching -- from the hottest music videos to what’s trending in gaming, entertainment, news, and more. Subscribe to channels you love, share with friends, and watch on any device.

With a new design, you can have fun exploring videos you love more easily and quickly than before. Just tap an icon or swipe to switch between recommended videos, your subscriptions, or your account. You can also subscribe to your favorite channels, create playlists, edit and upload videos, express yourself with comments or shares, cast a video to your TV, and more – all from inside the app.

FIND VIDEOS YOU LOVE FAST

• Browse personal recommendations on the Home tab

• See the latest from your favorite channels on the Subscriptions tab

• Look up videos you’ve watched and liked on the Account tab

CONNECT AND SHARE

• Let people know how you feel with likes, comments, and shares

• Upload and edit your own videos with filters and music – all inside the app",https://lh3.googleusercontent.com/lMoItBgdPPVDJsNOVtP26EKHePkwBg-PkuY9NOrc-fumRtTFP4XhpUNk_22syN4Datc,https://lh3.googleusercontent.com/vA4tG0v4aasE7oIvRIvTkOYTwom07DfqHdUPr6k7jmrDwy_qA_SonqZkw6KX0OXKAdk,0.0,4.3754444,Varies with device,https://play.google.com/store/apps/details?id=com.google.android.youtube&hl=en&gl=us
com.iobit.mobilecare,AMC Security - Clean & Boost & Antivirus,Tools,Powerful Booster and Antivirus make your phone faster &amp; cleaner and safer.,"Get Free All-in-one AMC Security (a.k.a Advanced Mobile Care from IObit) to clean, boost and protect your phone and tablet performance! Trusted by over 20,000,000 users, AMC Security will make your devices running as fast as they are brand new. Available in 38 languages, AMC Security also offers real-time protection against phishing website, protect your mobile security and Privacy.

All-in-one Features of AMC Security:
✔Clean and deep clean in one tap
✔Phone & Game Booster
✔Power Booster
✔Battery Saver
✔Notification Cleaner
✔Security Guard
✔Payment Security
✔Anti-Phishing
✔Antivirus
✔Web Security
✔Privacy Locker
✔App Manager
✔Clean and user-friendly UI
✔AMC Swipe

AMC Security - Clean & Boost Features:

Clean and Deep Clean:

■One-tap Smart Scan (cleaner): Clean all types of junk files (photo junk, system junk, cache junk, and residual junk), clean privacy records (Clipboard history), clean apk files and clean running apps, which will optimize and speed your phone's RAM (memory) and free up more storage.
■Deep Scan (cleaner): Clean deep system junks, big files, downloaded files and thumbnail files, which will better boost your phone performance and make it running like it's new again.
■Notification cleaner: Clean unnecessary and annoying notifications on your notification bar, stop your phone from slowdown caused by disturbing and trash notifications.

Boost Phone Performance:

■Phone Booster: Boost applications that are running in the background and clean up your RAM (memory) to boost up your device's performances with one tap.
■Game Booster: Boost your gaming speed and experience and smooth game play without lagging.
■Power Booster: Boost and hibernate auto-restarted apps to free up more memory.
■Battery Saver: Initial Mode &Ultimate Mode, Day &Night Mode help save more phone battery.
■App Manager: Clean and uninstall unnecessary apps and APK files to free up more phone storage.

Privacy Guard:

■Privacy Locker: Hide your private and important photos, videos, files, contacts and SMS so no one can access to it, never worry about privacy leak.

Protect Mobile Security:

■Anti-Phishing: IObit Cloud Services provides a plug-in which update in real time so that whenever you access a site that detected as phishing, it will help you keep the tricks outside.
■Payment Guard: Help finds out copycat apps, so that you can uninstall them before money being stolen. Once you launch a payment app, it keeps protecting you all along in the background.
■Web Security: Protect you from websites that contain malware, malicious URL and fraudulent content, and warn you instantly by IObit Cloud Services when heading to the danger.
■Security Guard: Remind you to enable Wi-Fi Security which can check Wi-Fi’s encryption way, ARP spoofing, and even MITM. Also it reviews other important device settings and gives insecure advice.

AMC Security is here to deal with all issues that slow down your Android performance and protect your mobile security!

If you have any questions or suggestions during using AMC Security, contact us via mobilesupport@iobit.com, we will get back to you within 24 hrs.

Follow us on Facebook to get newest AMC Security updates, giveaways and other cool tips: https://www.facebook.com/AdvancedMobileCare",https://lh3.googleusercontent.com/_8Yuj1Ju-zmKzCKdjr1Kfqz5Niu6rfqs-5b8lb7drDhG8SPpzI6dJeKkmjbUSE7CqSM,https://lh3.googleusercontent.com/rPtOZQanFsqjibPasf6eliZlSc48vGVugSASpOFIe58wvk0Ka3z4s55y6YTEoDigiA,0.0,4.511014,11M,https://play.google.com/store/apps/details?id=com.iobit.mobilecare&hl=en&gl=us
com.sec.spp.push,Samsung Push Service,Communication,The Samsung push service provides the notification service on Samsung devices.,"You can check the installation of the app in 'Settings > Application manager' after downloading the Samsung push service.
The Samsung push service provides the notification service only for Samsung services (Samsung Apps, Samsung Link, Samsung Wallet, Samsung Pay, etc.) on Samsung devices.

If you delete the Samsung push service, you may not receive the new notification messages.

The Samsung push service provides the below services.
- New message is displayed in the pop-up window
- Display a badge on the application icon for a new message
- Display new message on the notification bar

Enjoy the fast and precise notification service with the Samsung push service.


* Notice of Permissions
The following permissions are required for the app service. For optional permissions, the default functionality of the service is turned on, but not allowed. 

[Required permissions] 
: Only required in Android L OS and below
- Telephone : Required for device identification when service subscribing 

[Optional permissions]
- Storage : Required for sharing log file to E-mail app when user applying VOC


* Open Source License
Copyright (C) The Android Open Source Project
http://www.apache.org/licenses/LICENSE-2.0",https://lh3.googleusercontent.com/v2duu6chV296fi8GXar_8fLH-l2RFk3p65j7xGeZNw3FF52LDIvoXBumEm8bTMkD9Q,https://lh3.googleusercontent.com/j8VOrJ2qLLVO4Z39EgX4HL3VH5pVEcXYYE_gUJnyHdewGSmxCAQau3JuGMabwHIu6A7Z,0.0,4.1358514,1.5M,https://play.google.com/store/apps/details?id=com.sec.spp.push&hl=en&gl=us
com.google.android.gm,Gmail,Communication,Email from Google,"Gmail is an easy to use email app that saves you time and keeps your messages safe. Get your messages instantly via push notifications, read and respond online & offline, and find any message quickly.
With the Gmail app you get:
• An organized inbox - Social and promotional messages are sorted into categories so you can read messages from friends and family first.
• Less spam - Gmail blocks spam before it hits your inbox to keep your account safe and clutter free.
• 15GB of free storage - You won’t need to delete messages to save space.
• Multiple account support - Use both Gmail and non-Gmail addresses (Outlook.com, Yahoo Mail, or any other IMAP/POP email) right from the app.",https://lh3.googleusercontent.com/UHU0CNrJ0G9_JLLObJ8tk8LooGEEYpJFd93f4QYMKIGV9C3Zgtv2PpetUFur5lHp1w,https://lh3.googleusercontent.com/bfpdXys_ABrZGPvu8M94gI9yGV7hvFFP11_-6bt6DSHlpowhdtCitbNrYoCECI3LCsE,0.0,4.3497010000000005,Varies with device,https://play.google.com/store/apps/details?id=com.google.android.gm&hl=en&gl=us
